1375196332784 2 1.81029 -0.0376246  0.464715 1.89402 -0.000819859  0.257437 1.97409 0.0387057  0.0410745 1.87606 -0.177143  0.218582 1.87315 -0.152557  -0.0866864 1.88824 -0.158151  -0.392535 2.04261 -0.0352277  -0.20029 2.04263 -0.0389551  -0.66869 2.04262 -0.0389549  -1.11909 1.91197 0.175503  0.296292 1.96782 0.254491  -0.0348939 1.9131 0.184277  -0.327827 2.06571 0.19169  -0.150286 1.94529 0.171939  -0.602526 1.94529 0.171939  -1.05293 




1375196332884 1 1.50629 -0.186557  0.343711 1.57144 -0.192456  0.128942 1.63044 -0.194866  -0.0929166 1.51771 -0.364237  0.116519 1.57699 -0.419488  -0.180639 1.60547 -0.421064  -0.504979 1.65757 -0.299106  -0.32214 1.63047 -0.240801  -0.776813 1.61797 -0.233666  -1.21811 1.62518 -0.0206753  0.141365 1.67359 0.0244146  -0.146066 1.6377 0.0132427  -0.453854 1.72129 -0.0954462  -0.307411 1.71621 -0.0152007  -0.759514 1.70091 0.0687693  -1.19272 
1375196332884 2 1.82075 -0.104562  0.463371 1.90773 -0.0628842  0.260972 1.99677 -0.0190861  0.0489099 1.88767 -0.237858  0.216412 1.88593 -0.225288  -0.0895965 1.89704 -0.229095  -0.395643 2.0736 -0.081764  -0.190268 2.07363 -0.0836724  -0.658679 2.07362 -0.0836723  -1.10908 1.92778 0.11209  0.305532 1.99644 0.183737  -0.0263912 1.94937 0.133141  -0.324352 2.09802 0.131188  -0.136036 1.99587 0.11315  -0.592821 1.99587 0.11315  -1.04322 




1375196332984 1 1.48953 -0.155832  0.337085 1.55799 -0.17004  0.121478 1.61913 -0.179011  -0.099619 1.48638 -0.335359  0.108383 1.50819 -0.389676  -0.192235 1.50719 -0.397927  -0.514846 1.63806 -0.285429  -0.328435 1.62713 -0.198282  -0.779154 1.62557 -0.197393  -1.22069 1.6296 -0.00472006  0.134573 1.69294 0.0437106  -0.149234 1.65019 0.0805456  -0.454477 1.72248 -0.0905364  -0.312998 1.68358 0.0497197  -0.748517 1.64171 0.200674  -1.16133 
1375196332984 2 1.86711 -0.122358  0.442357 1.93541 -0.080424  0.236537 2.00757 -0.0363514  0.0182083 1.90016 -0.252499  0.190152 1.89921 -0.24607  -0.116051 1.90736 -0.248699  -0.422202 2.05872 -0.0948185  -0.227761 2.05873 -0.0957956  -0.696175 2.05873 -0.0957955  -1.14657 1.97066 0.0916505  0.282922 2.00928 0.117515  -0.0198014 1.97004 0.0842982  -0.321727 2.10073 0.110261  -0.172479 2.05077 0.0856509  -0.637571 2.05076 0.0856509  -1.08797 




1375196333084 1 1.47223 -0.11044  0.328555 1.54659 -0.135803  0.115178 1.61049 -0.154125  -0.104534 1.46914 -0.298938  0.106257 1.45304 -0.347439  -0.197076 1.3879 -0.345702  -0.511389 1.62796 -0.270268  -0.329596 1.63789 -0.149144  -0.772419 1.63769 -0.149033  -1.21395 1.62403 0.0273318  0.124098 1.71102 0.0710752  -0.155126 1.65916 0.125178  -0.457024 1.72083 -0.0746265  -0.318898 1.69833 -0.00253242  -0.771841 1.66525 0.108059  -1.19802 
1375196333084 2 1.87996 -0.164087  0.436967 1.93377 -0.130922  0.225636 1.99069 -0.0953615  0.00133347 1.90869 -0.307539  0.191271 1.90819 -0.30425  -0.114982 1.91415 -0.306088  -0.421189 2.03268 -0.164856  -0.24341 2.03269 -0.165356  -0.711825 2.03269 -0.165356  -1.16222 1.95885 0.0456942  0.260001 1.98015 0.0567885  -0.0453268 1.94926 0.0349096  -0.349249 2.06252 0.0452545  -0.202528 2.03872 0.02891  -0.670052 2.03872 0.02891  -1.12045 




1375196333184 1 1.46872 -0.0511395  0.317746 1.54333 -0.0825598  0.104875 1.60815 -0.106545  -0.114054 1.46686 -0.246364  0.10018 1.42136 -0.297789  -0.200197 1.29079 -0.260629  -0.490486 1.62694 -0.229125  -0.335809 1.64708 -0.119388  -0.781246 1.64703 -0.119364  -1.22278 1.6198 0.0812444  0.10957 1.71362 0.11772  -0.168016 1.66244 0.16483  -0.47134 1.719 -0.0319373  -0.330157 1.70684 0.00491195  -0.787712 1.68141 0.0856341  -1.22106 
1375196333184 2 1.88144 -0.169326  0.436257 1.93357 -0.137122  0.224183 1.98858 -0.102738  -0.000775877 1.90984 -0.314209  0.191313 1.90957 -0.312526  -0.114953 1.91394 -0.313825  -0.421191 2.02947 -0.173718  -0.245292 2.02947 -0.173974  -0.713706 2.02947 -0.173974  -1.1641 1.95729 0.0399649  0.257053 1.96853 0.0450364  -0.0489703 1.94492 0.0304523  -0.353982 2.05771 0.0370115  -0.206177 2.04613 0.027739  -0.674357 2.04613 0.027739  -1.12476 




1375196333284 1 1.46857 0.0188318  0.306428 1.54629 -0.0171822  0.0955424 1.61246 -0.0470833  -0.122238 1.47887 -0.184876  0.098082 1.4162 -0.230281  -0.204807 1.25518 -0.168621  -0.476462 1.63899 -0.175582  -0.338526 1.64628 0.01676  -0.755435 1.64312 0.170301  -1.1694 1.61371 0.150512  0.0930027 1.69582 0.191733  -0.185553 1.66385 0.232325  -0.492303 1.71827 0.0216131  -0.341512 1.71188 0.040445  -0.800279 1.69267 0.0992713  -1.23746 
1375196333284 2 1.86457 -0.191728  0.419482 1.93063 -0.215398  0.212813 1.99945 -0.240758  -0.00952638 1.93195 -0.395844  0.233804 1.93182 -0.394982  -0.0724663 1.935 -0.395906  -0.378719 2.06903 -0.368364  -0.219971 1.96004 -0.384484  -0.675244 1.9472 -0.401666  -1.12513 1.92931 -0.0349524  0.191822 1.93513 -0.0325204  -0.114384 1.91741 -0.0423837  -0.419983 2.06753 -0.16387  -0.24376 2.06178 -0.168841  -0.712113 2.06177 -0.168841  -1.16251 




1375196333384 1 1.47331 0.0974851  0.312773 1.55322 0.0592254  0.104177 1.62456 0.0225722  -0.110912 1.50232 -0.113606  0.116749 1.45199 -0.157331  -0.195678 1.30635 -0.089762  -0.474915 1.66606 -0.115389  -0.318632 1.66139 -0.0142839  -0.766536 1.65315 0.0987987  -1.19327 1.60412 0.232057  0.0916059 1.67159 0.275046  -0.19504 1.66519 0.300607  -0.504899 1.72573 0.0872274  -0.33337 1.72241 0.0968577  -0.792454 1.70806 0.139703  -1.23167 
1375196333384 2 1.83046 -0.231728  0.464207 1.90717 -0.248933  0.233823 1.97037 -0.274462  0.00984238 1.90247 -0.429515  0.25308 1.9024 -0.429074  -0.0531904 1.90473 -0.429736  -0.359452 2.03067 -0.411733  -0.202222 1.94581 -0.349925  -0.658722 1.94422 -0.352059  -1.10911 1.91186 -0.0683509  0.214566 1.91486 -0.0671493  -0.0916882 1.90169 -0.0739158  -0.397601 2.03648 -0.188247  -0.226055 2.03358 -0.19085  -0.694453 2.03358 -0.19085  -1.14485 




1375196333484 1 1.46832 0.166027  0.324356 1.55852 0.131671  0.119916 1.63977 0.0942549  -0.0914603 1.53188 -0.0455792  0.141054 1.52562 -0.0936566  -0.179237 1.42275 -0.0144391  -0.46191 1.70541 -0.0470185  -0.290451 1.5781 -0.0253045  -0.712289 1.45555 -0.00490032  -1.11799 1.58515 0.308922  0.0987783 1.65058 0.351122  -0.185851 1.65868 0.370892  -0.496256 1.73662 0.160696  -0.315222 1.6936 0.35257  -0.727346 1.65224 0.537064  -1.12362 
1375196333484 2 1.80566 -0.281565  0.461489 1.88483 -0.296316  0.245522 1.95217 -0.313116  0.0219248 1.87813 -0.477488  0.257115 1.87809 -0.477262  -0.0491558 1.87979 -0.477739  -0.355422 2.01565 -0.434265  -0.194995 1.95847 -0.425007  -0.659814 1.95827 -0.425273  -1.11021 1.89153 -0.115144  0.233928 1.89307 -0.114541  -0.0723381 1.88334 -0.119243  -0.378419 2.02338 -0.225566  -0.20835 2.02191 -0.226913  -0.67676 2.0219 -0.226913  -1.12716 




1375196333584 1 1.47236 0.219543  0.337871 1.56698 0.192767  0.13197 1.6537 0.162555  -0.0783478 1.56635 0.014128  0.15737 1.61824 -0.0449945  -0.159684 1.5542 0.00153748  -0.454238 1.7401 0.0403127  -0.275579 1.67246 0.0496537  -0.729671 1.5993 0.0594086  -1.16499 1.56761 0.371405  0.106569 1.62591 0.441156  -0.164698 1.60641 0.458304  -0.469896 1.74075 0.224375  -0.301751 1.72992 0.398261  -0.726614 1.72141 0.443119  -1.16578 
1375196333584 2 1.78668 -0.322372  0.456747 1.86356 -0.331868  0.238612 1.93048 -0.340036  0.0144104 1.84337 -0.512408  0.239163 1.84335 -0.512292  -0.0671081 1.84459 -0.512637  -0.373376 1.98554 -0.454398  -0.209467 1.93908 -0.481218  -0.674799 1.93905 -0.481251  -1.1252 1.88374 -0.151328  0.238061 1.88453 -0.151022  -0.0682093 1.87737 -0.154326  -0.374379 2.00928 -0.242008  -0.210115 1.96595 -0.174147  -0.671558 1.95558 -0.171443  -1.12183 




1375196333684 1 1.47677 0.255306  0.341607 1.57875 0.235992  0.139083 1.67183 0.212663  -0.0694453 1.60312 0.0598069  0.169673 1.68735 -0.000788259  -0.131453 1.69822 -0.0225388  -0.432951 1.77874 0.0894378  -0.260629 1.74154 0.0915528  -0.718312 1.71253 0.0856218  -1.15885 1.55438 0.412177  0.108493 1.59815 0.495338  -0.170954 1.56983 0.520046  -0.472775 1.7511 0.289228  -0.295318 1.73273 0.397351  -0.741226 1.73168 0.402877  -1.18273 
1375196333684 2 1.78344 -0.351294  0.462996 1.84948 -0.361212  0.242634 1.90765 -0.368621  0.0159795 1.81928 -0.540339  0.240738 1.81927 -0.54028  -0.0655328 1.82017 -0.540529  -0.371802 1.94789 -0.482412  -0.211801 1.95985 -0.501674  -0.679667 1.95985 -0.501678  -1.13007 1.87968 -0.182084  0.24453 1.88008 -0.181928  -0.0617409 1.87483 -0.18427  -0.367958 1.98376 -0.26965  -0.209549 1.9527 -0.186225  -0.669427 1.95141 -0.185887  -1.11982 




1375196333784 1 1.49047 0.272467  0.351852 1.59491 0.261542  0.148208 1.68514 0.244978  -0.0622314 1.64049 0.0899587  0.18126 1.74742 0.0191848  -0.132992 1.81126 -0.0376598  -0.429915 1.80198 0.128275  -0.253381 1.7904 0.138112  -0.712326 1.78679 0.137374  -1.15385 1.54932 0.433125  0.115156 1.5777 0.512134  -0.178909 1.55702 0.561083  -0.479028 1.74877 0.328556  -0.291961 1.733 0.395206  -0.746021 1.73287 0.395895  -1.18756 
1375196333784 2 1.77603 -0.363819  0.466243 1.83804 -0.372053  0.244206 1.89135 -0.378813  0.0163386 1.80118 -0.549906  0.240858 1.80117 -0.549875  -0.0654133 1.80183 -0.550055  -0.371684 1.92273 -0.491352  -0.21352 1.95422 -0.477775  -0.680678 1.95421 -0.477776  -1.13108 1.87491 -0.194199  0.247554 1.87512 -0.19412  -0.0587169 1.87127 -0.195791  -0.364959 1.96659 -0.279795  -0.209537 1.95107 -0.178449  -0.666594 1.95091 -0.178407  -1.11699 




1375196333884 1 1.51996 0.284181  0.368603 1.61401 0.279509  0.159723 1.6961 0.268493  -0.0543359 1.67481 0.112373  0.191636 1.79778 0.0405945  -0.122599 1.88295 -0.0413573  -0.415984 1.81378 0.159603  -0.249706 1.79925 0.169814  -0.70856 1.7988 0.169722  -1.15009 1.55322 0.446644  0.12781 1.57304 0.510434  -0.178544 1.54581 0.545539  -0.481581 1.74258 0.355353  -0.287083 1.70858 0.399078  -0.742927 1.70856 0.399164  -1.18446 
1375196333884 2 1.7681 -0.364786  0.465707 1.82794 -0.370795  0.242131 1.87795 -0.37557  0.0134685 1.79078 -0.548564  0.237716 1.79078 -0.548548  -0.0685554 1.79125 -0.548679  -0.374826 1.90581 -0.486302  -0.217825 1.93853 -0.453486  -0.683942 1.94982 -0.45002  -1.13419 1.8651 -0.193026  0.246545 1.8652 -0.192986  -0.0597257 1.86239 -0.194185  -0.365981 1.95011 -0.274389  -0.212562 1.9518 -0.163378  -0.667629 1.95178 -0.163373  -1.11803 




1375196333984 1 1.55219 0.291915  0.378033 1.63584 0.29394  0.165073 1.7082 0.288922  -0.0526854 1.70397 0.128572  0.191524 1.83201 0.0609334  -0.111696 1.90023 -0.0195217  -0.415874 1.82047 0.187036  -0.254949 1.81685 0.17908  -0.714063 1.8168 0.179069  -1.1556 1.5677 0.459307  0.138622 1.58536 0.510635  -0.173327 1.54108 0.485966  -0.474875 1.74065 0.380773  -0.285938 1.76086 0.39357  -0.744512 1.76085 0.39358  -1.18605 
1375196333984 2 1.76161 -0.352431  0.461585 1.81964 -0.354328  0.237653 1.86744 -0.356229  0.00847788 1.7821 -0.531959  0.231297 1.7821 -0.531951  -0.0749741 1.78245 -0.532046  -0.381245 1.8929 -0.463844  -0.224479 1.89165 -0.435205  -0.692016 1.89306 -0.434773  -1.14241 1.85718 -0.176697  0.244008 1.85723 -0.176677  -0.0622631 1.85517 -0.17754  -0.368526 1.93757 -0.252415  -0.216914 1.92919 -0.135649  -0.670464 1.92918 -0.135648  -1.12086 




1375196334084 1 1.58723 0.299865  0.390689 1.66005 0.305564  0.174355 1.72542 0.306035  -0.0456726 1.73021 0.140174  0.194841 1.84606 0.0883779  -0.111734 1.87614 0.0265016  -0.42363 1.83214 0.20898  -0.25362 1.86129 0.201779  -0.711834 1.86128 0.201778  -1.15337 1.5899 0.470955  0.153869 1.60867 0.505695  -0.16614 1.56879 0.429478  -0.455237 1.74941 0.404032  -0.27778 1.78888 0.409057  -0.73525 1.78712 0.409876  -1.17678 
1375196334084 2 1.74343 -0.331152  0.457172 1.80589 -0.332522  0.233828 1.85796 -0.329896  0.00559611 1.76602 -0.509409  0.222698 1.76602 -0.509404  -0.0835736 1.76628 -0.509473  -0.389845 1.88632 -0.432513  -0.229258 1.85896 -0.420477  -0.696718 1.85914 -0.420423  -1.14712 1.84575 -0.155635  0.244958 1.84578 -0.155624  -0.061313 1.84428 -0.156248  -0.36758 1.93375 -0.222029  -0.216014 1.92993 -0.121477  -0.673492 1.92993 -0.121477  -1.12389 




1375196334184 1 1.62347 0.306541  0.401954 1.68814 0.313301  0.184708 1.74862 0.318035  -0.0367049 1.75348 0.145298  0.198964 1.84249 0.113031  -0.109201 1.84014 0.0711039  -0.423875 1.84741 0.224259  -0.249759 1.91906 0.240314  -0.703048 1.91905 0.240314  -1.14458 1.6228 0.481305  0.170452 1.64515 0.502182  -0.143668 1.61524 0.404368  -0.425669 1.77078 0.421279  -0.266477 1.80596 0.418428  -0.724316 1.80574 0.418531  -1.16585 
1375196334184 2 1.7119 -0.315927  0.449426 1.78447 -0.317734  0.227942 1.84455 -0.318553  0.0016737 1.74911 -0.495709  0.219197 1.74911 -0.495706  -0.0870745 1.74929 -0.495756  -0.393346 1.88359 -0.425257  -0.229797 1.81956 -0.431433  -0.693774 1.81959 -0.431426  -1.14417 1.81984 -0.139759  0.236687 1.81985 -0.139754  -0.069584 1.81876 -0.140206  -0.375853 1.92567 -0.213488  -0.219392 1.92764 -0.131571  -0.680584 1.92764 -0.131571  -1.13098 




1375196334284 1 1.65276 0.308707  0.40715 1.71713 0.315613  0.190596 1.78058 0.322756  -0.0299335 1.77503 0.144676  0.201718 1.84279 0.115731  -0.12578 1.77814 0.114148  -0.428662 1.87795 0.229735  -0.243946 1.9582 0.286779  -0.692465 1.9582 0.286779  -1.134 1.65923 0.48655  0.179475 1.6921 0.511074  -0.127706 1.66552 0.41563  -0.411059 1.8101 0.430063  -0.25698 1.81038 0.441437  -0.716036 1.81035 0.441449  -1.15757 
1375196334284 2 1.69296 -0.31579  0.445998 1.76529 -0.315259  0.225835 1.82559 -0.313671  -0.000366851 1.73255 -0.493671  0.215856 1.73255 -0.493669  -0.0904153 1.73269 -0.493705  -0.396686 1.86642 -0.418234  -0.232507 1.78826 -0.438662  -0.693903 1.78826 -0.438661  -1.1443 1.79802 -0.136847  0.235815 1.79803 -0.136845  -0.0704563 1.79723 -0.137173  -0.376726 1.90537 -0.205933  -0.220632 1.92438 -0.142993  -0.684409 1.92438 -0.142993  -1.13481 




1375196334384 1 1.6861 0.310865  0.401624 1.74618 0.32071  0.186911 1.80948 0.33134  -0.0335269 1.79426 0.146514  0.192315 1.83884 0.114585  -0.139106 1.73449 0.125409  -0.426614 1.90074 0.240641  -0.250821 2.03455 0.325473  -0.678987 2.14557 0.39211  -1.09413 1.69811 0.494905  0.181507 1.73893 0.535495  -0.121308 1.7015 0.464677  -0.410339 1.84481 0.4433  -0.257108 1.77122 0.476391  -0.709161 1.77121 0.476393  -1.1507 
1375196334384 2 1.67135 -0.326849  0.435606 1.73908 -0.324479  0.214484 1.79816 -0.320741  -0.0120134 1.70411 -0.502339  0.202429 1.70411 -0.502338  -0.103843 1.70421 -0.502365  -0.410113 1.83644 -0.422816  -0.245684 1.77973 -0.469756  -0.708278 1.77973 -0.469756  -1.15868 1.77404 -0.14662  0.22654 1.77404 -0.146619  -0.0797308 1.77346 -0.146857  -0.386001 1.87804 -0.211188  -0.231339 1.89658 -0.168938  -0.697476 1.89658 -0.168938  -1.14787 




1375196334484 1 1.69717 0.318535  0.408359 1.76052 0.33126  0.192967 1.8263 0.344049  -0.0266302 1.8043 0.155819  0.195862 1.8283 0.120166  -0.137924 1.73714 0.116852  -0.426516 1.91727 0.255864  -0.244561 2.05948 0.342126  -0.672125 2.19402 0.423203  -1.08367 1.71675 0.506701  0.190072 1.76454 0.557457  -0.113879 1.71435 0.504185  -0.404881 1.86687 0.457813  -0.247893 1.78803 0.509985  -0.697253 1.78803 0.509985  -1.13879 
1375196334484 2 1.63877 -0.349131  0.424749 1.70674 -0.348322  0.204076 1.76526 -0.344666  -0.022566 1.66528 -0.524673  0.190525 1.66528 -0.524671  -0.115746 1.66535 -0.524692  -0.422017 1.79912 -0.445932  -0.257269 1.7481 -0.482665  -0.721445 1.74809 -0.482665  -1.17184 1.74819 -0.171971  0.217626 1.74819 -0.171971  -0.0886454 1.74777 -0.172144  -0.394916 1.84845 -0.236089  -0.241146 1.84281 -0.177463  -0.705843 1.8428 -0.177463  -1.15624 




1375196334584 1 1.70706 0.336374  0.415915 1.76312 0.348657  0.200056 1.82457 0.360416  -0.0208379 1.80561 0.172876  0.202519 1.83283 0.126541  -0.12586 1.77029 0.114673  -0.421828 1.91058 0.270568  -0.240308 2.05519 0.342826  -0.669921 2.19396 0.41207  -1.08306 1.72063 0.524438  0.197592 1.77359 0.5801  -0.101415 1.72445 0.542648  -0.394546 1.86146 0.473783  -0.243155 1.83377 0.529545  -0.698112 1.83377 0.529545  -1.13965 
1375196334584 2 1.6072 -0.374537  0.421184 1.67768 -0.376759  0.200567 1.73534 -0.375687  -0.0263216 1.63634 -0.553292  0.189227 1.63634 -0.553291  -0.117044 1.63639 -0.553308  -0.423315 1.7684 -0.479647  -0.259957 1.71927 -0.495938  -0.725504 1.71927 -0.495938  -1.1759 1.71902 -0.200226  0.211907 1.71902 -0.200225  -0.0943636 1.71871 -0.200352  -0.400635 1.8176 -0.269583  -0.246463 1.77086 -0.170375  -0.701859 1.77086 -0.170375  -1.15226 




1375196334684 1 1.70293 0.362389  0.414525 1.75506 0.371851  0.196616 1.81213 0.38125  -0.0255528 1.80016 0.196759  0.200792 1.85529 0.144335  -0.12658 1.81073 0.121271  -0.424738 1.89541 0.288877  -0.245294 2.04037 0.343639  -0.677392 2.17973 0.396267  -1.09288 1.70997 0.546943  0.19244 1.76374 0.59655  -0.0996664 1.75612 0.588351  -0.398678 1.84298 0.492421  -0.250149 1.86363 0.575149  -0.70136 1.86108 0.573304  -1.14288 
1375196334684 2 1.57913 -0.387931  0.424955 1.64894 -0.387771  0.202812 1.70738 -0.382602  -0.0238189 1.60599 -0.563639  0.187725 1.60599 -0.563638  -0.118546 1.60603 -0.563652  -0.424817 1.74026 -0.482071  -0.259426 1.73617 -0.486963  -0.727797 1.73617 -0.486963  -1.1782 1.69189 -0.211903  0.217898 1.69189 -0.211903  -0.0883731 1.69166 -0.211995  -0.394644 1.79137 -0.272794  -0.241473 1.76129 -0.156861  -0.694317 1.76129 -0.156861  -1.14472 




1375196334784 1 1.69726 0.395498  0.418294 1.74072 0.399637  0.199295 1.79187 0.403956  -0.0244636 1.78904 0.225529  0.206978 1.86771 0.170323  -0.119288 1.86699 0.146593  -0.417474 1.87158 0.305351  -0.24368 1.97172 0.367282  -0.687524 2.00496 0.379386  -1.12764 1.6924 0.573744  0.191611 1.74467 0.619294  -0.103466 1.75954 0.623298  -0.403015 1.81445 0.511201  -0.252764 1.87694 0.599675  -0.699003 1.87376 0.59624  -1.14051 
1375196334784 2 1.56562 -0.388748  0.42214 1.63307 -0.387131  0.198832 1.68911 -0.380217  -0.028355 1.58612 -0.561809  0.181934 1.58612 -0.561808  -0.124337 1.58614 -0.561819  -0.430608 1.71732 -0.47687  -0.26556 1.73582 -0.482169  -0.733579 1.73581 -0.482169  -1.18398 1.68002 -0.212454  0.215729 1.68002 -0.212454  -0.0905418 1.67985 -0.212521  -0.396813 1.77299 -0.269736  -0.245523 1.76121 -0.126254  -0.691042 1.7535 -0.00221644  -1.12133 




1375196334884 1 1.69027 0.423228  0.412678 1.72884 0.426174  0.193481 1.77634 0.429541  -0.0311094 1.7809 0.253183  0.201898 1.86952 0.206645  -0.122177 1.90225 0.172803  -0.420796 1.85479 0.330042  -0.250695 1.90401 0.356066  -0.706504 1.90813 0.357567  -1.14802 1.67677 0.599164  0.185064 1.72916 0.647452  -0.112087 1.73453 0.653696  -0.412102 1.79287 0.535774  -0.260705 1.87721 0.613378  -0.70537 1.8741 0.611114  -1.14689 
1375196334884 2 1.55606 -0.377741  0.41508 1.62349 -0.378154  0.191133 1.67742 -0.375157  -0.0366471 1.57936 -0.553916  0.178373 1.57936 -0.553915  -0.127899 1.57938 -0.553924  -0.434169 1.70518 -0.476414  -0.271997 1.72031 -0.458183  -0.739811 1.72031 -0.458183  -1.19021 1.66761 -0.202392  0.203894 1.66761 -0.202393  -0.102377 1.66749 -0.202441  -0.408648 1.75752 -0.267904  -0.256858 1.73543 -0.131916  -0.704554 1.72434 -0.0585115  -1.14879 




1375196334984 1 1.67428 0.438068  0.408529 1.71595 0.444972  0.188777 1.76382 0.451823  -0.0356623 1.77004 0.272507  0.19505 1.8593 0.237852  -0.117219 1.90137 0.202196  -0.415365 1.84358 0.35698  -0.256402 1.83441 0.316539  -0.713723 1.83492 0.316727  -1.15526 1.66186 0.617437  0.182504 1.70102 0.674842  -0.11677 1.70252 0.671653  -0.416943 1.77979 0.560367  -0.2638 1.87142 0.599435  -0.712063 1.87118 0.599296  -1.1536 
1375196334984 2 1.55124 -0.366122  0.41467 1.61649 -0.369471  0.190334 1.66677 -0.370377  -0.038297 1.57691 -0.546592  0.182334 1.57691 -0.546591  -0.123937 1.57693 -0.546599  -0.430208 1.69373 -0.475617  -0.27164 1.69769 -0.438261  -0.738546 1.69769 -0.438261  -1.18894 1.65606 -0.192349  0.198334 1.65606 -0.192349  -0.107937 1.65597 -0.192384  -0.414208 1.74035 -0.266951  -0.262216 1.74148 -0.14453  -0.714348 1.74044 -0.103555  -1.16288 




1375196335084 1 1.6657 0.439983  0.40893 1.7044 0.450626  0.187671 1.74842 0.46051  -0.0374318 1.7586 0.278109  0.190697 1.85041 0.247257  -0.115969 1.87365 0.213799  -0.416516 1.82423 0.369237  -0.260761 1.8252 0.30959  -0.716066 1.82526 0.309613  -1.1576 1.6502 0.623144  0.184645 1.67167 0.681458  -0.140934 1.64803 0.678073  -0.443394 1.76067 0.571552  -0.264309 1.84191 0.582086  -0.71614 1.84187 0.582069  -1.15768 
1375196335084 2 1.54863 -0.357084  0.409954 1.6128 -0.361636  0.185269 1.66057 -0.363119  -0.0438953 1.57464 -0.539118  0.178464 1.57464 -0.539117  -0.127808 1.57465 -0.539124  -0.434078 1.68566 -0.470073  -0.277103 1.68336 -0.425258  -0.743364 1.68336 -0.425258  -1.19376 1.65096 -0.184155  0.192074 1.65096 -0.184155  -0.114197 1.65089 -0.18418  -0.420468 1.73101 -0.259131  -0.269015 1.77307 -0.154673  -0.723693 1.77294 -0.149591  -1.17406 




1375196335184 1 1.65278 0.435898  0.406082 1.69404 0.447937  0.185672 1.73613 0.457833  -0.039791 1.73813 0.272628  0.186208 1.82855 0.241077  -0.118583 1.84557 0.19984  -0.418668 1.80406 0.364977  -0.26494 1.86011 0.320153  -0.718493 1.86012 0.320156  -1.16003 1.64995 0.623247  0.185137 1.65886 0.679302  -0.152005 1.6136 0.666518  -0.45351 1.75237 0.570479  -0.265568 1.82197 0.573758  -0.719449 1.82196 0.573756  -1.16098 
1375196335184 2 1.54756 -0.349317  0.41107 1.61506 -0.355279  0.187254 1.66302 -0.3561  -0.0418726 1.57256 -0.531709  0.178991 1.57256 -0.531708  -0.12728 1.57257 -0.531715  -0.433551 1.68594 -0.460838  -0.275866 1.67573 -0.433699  -0.743382 1.67573 -0.433699  -1.19378 1.65756 -0.178849  0.195516 1.65756 -0.178849  -0.110755 1.65751 -0.178866  -0.417026 1.736 -0.253002  -0.266132 1.75909 -0.13486  -0.718345 1.76696 -0.0718609  -1.1597 




1375196335284 1 1.65283 0.428795  0.412589 1.68638 0.436785  0.191232 1.72186 0.445808  -0.035409 1.71941 0.259066  0.189326 1.79385 0.222569  -0.118941 1.79702 0.177513  -0.41833 1.77668 0.350697  -0.263166 1.85569 0.321481  -0.714571 1.85569 0.321481  -1.15611 1.65335 0.614504  0.193137 1.662 0.673576  -0.140851 1.59181 0.656107  -0.440152 1.73798 0.558965  -0.260933 1.80998 0.567492  -0.71437 1.80998 0.567491  -1.15591 
1375196335284 2 1.54705 -0.343029  0.410705 1.61045 -0.347469  0.185692 1.6585 -0.349045  -0.0434082 1.5649 -0.523132  0.177346 1.5649 -0.523131  -0.128926 1.5649 -0.523137  -0.435196 1.67949 -0.454998  -0.277468 1.68547 -0.437307  -0.74551 1.68547 -0.437307  -1.19591 1.656 -0.171807  0.194038 1.656 -0.171807  -0.112233 1.65597 -0.171818  -0.418504 1.73362 -0.246242  -0.267549 1.76376 -0.150606  -0.725105 1.76474 -0.142712  -1.17543 




1375196335384 1 1.64461 0.421401  0.409002 1.67756 0.429356  0.18732 1.7125 0.439072  -0.0393921 1.70135 0.250164  0.183307 1.75384 0.202577  -0.127006 1.72083 0.157743  -0.424178 1.76137 0.343807  -0.268456 1.84095 0.317043  -0.719913 1.84095 0.317043  -1.16145 1.65377 0.608548  0.191334 1.67578 0.663582  -0.143355 1.60604 0.628  -0.439725 1.7335 0.55377  -0.263753 1.8098 0.565023  -0.716426 1.8098 0.565023  -1.15796 
1375196335384 2 1.54636 -0.338627  0.410288 1.61121 -0.34479  0.186393 1.65873 -0.346359  -0.0428158 1.56282 -0.519669  0.177558 1.56282 -0.519668  -0.128713 1.56282 -0.519675  -0.434984 1.67744 -0.452047  -0.277285 1.68357 -0.437295  -0.745427 1.68356 -0.437295  -1.19583 1.65959 -0.169911  0.195228 1.65959 -0.169911  -0.111043 1.65957 -0.169917  -0.417314 1.73506 -0.243808  -0.266765 1.74871 -0.150593  -0.725607 1.75077 -0.134903  -1.17573 




1375196335484 1 1.63867 0.415841  0.407238 1.67103 0.422286  0.185364 1.70595 0.431076  -0.0413885 1.68935 0.242419  0.181212 1.71654 0.184463  -0.132629 1.64656 0.150324  -0.424666 1.75159 0.33449  -0.270575 1.83857 0.313818  -0.720983 1.83857 0.313818  -1.16252 1.65272 0.602153  0.189517 1.69059 0.651282  -0.125397 1.65711 0.620919  -0.427676 1.73013 0.545242  -0.265709 1.81136 0.566025  -0.717185 1.81136 0.566025  -1.15872 
